timestamp,resolver,total,success_rate,error_rate,timeout_rate,servfail_rate
2025-03-07T00:01:13.435598,unicast.uncensoreddns.org,172,0.7848837209302325,0.0,0.005813953488372093,0.0
2025-03-07T00:01:13.435598,unfiltered.adguard-dns.com,193,0.7823834196891192,0.0,0.0,0.0
2025-03-07T00:01:13.435598,uncensored.dns.dnswarden.com,168,0.0,0.0,0.0,0.0
2025-03-07T00:01:13.435598,resolver.dnsprivacy.org.uk,167,0.7904191616766467,0.0,0.0,0.0
2025-03-07T00:01:13.435598,dns.switch.ch,174,0.8620689655172413,0.0,0.0,0.0
2025-03-07T00:01:13.435598,common.dot.dns.yandex.net,173,0.8323699421965318,0.0,0.011560693641618497,0.0
2025-03-07T00:01:13.435598,dns.rabbitdns.org,155,0.0,0.0,1.0,0.0
2025-03-07T00:01:13.435598,dns.pumplex.com,164,0.0,1.0,0.0,0.0
2025-03-07T00:01:13.435598,doh.qis.io,145,0.8413793103448276,0.0,0.0,0.0
2025-03-07T00:11:30.832068,vpsat.schmaller.de,9,0.0,1.0,0.0,0.0
2025-03-07T00:11:30.832068,doh.dns.sb,188,0.8085106382978723,0.0,0.0,0.0
2025-03-07T00:11:30.832068,opennic2.eth-services.de,161,0.0,0.0,0.0,0.0
2025-03-07T00:11:30.832068,ns1.opennameserver.org,186,0.7956989247311828,0.0,0.0,0.0
2025-03-07T00:11:30.832068,anycast.uncensoreddns.org,179,0.7932960893854749,0.0,0.0,0.0
2025-03-07T00:11:30.832068,ns3.opennameserver.org,176,0.8409090909090909,0.0,0.005681818181818182,0.0
2025-03-07T00:11:30.832068,renardbleu.dev,173,0.7745664739884393,0.0,0.005780346820809248,0.0
2025-03-07T00:11:30.832068,doh.seby.io,199,0.7638190954773869,0.06532663316582915,0.0,0.0
2025-03-07T00:11:30.832068,syd02.dnscry.pt,227,0.7841409691629956,0.0,0.004405286343612335,0.0
2025-03-07T00:11:30.832068,syd01.dnscry.pt,178,0.8202247191011236,0.0,0.0,0.0
2025-03-07T00:11:30.832068,doh.opendns.com,12,0.0,1.0,0.0,0.0
2025-03-07T00:11:30.832068,dns.google,175,0.8228571428571428,0.0,0.0,0.0
2025-03-07T00:11:30.832068,ns1.fi.dns.opennic.glue,12,0.0,1.0,0.0,0.0
2025-03-07T00:11:30.832068,dns.froth.zone,206,0.7475728155339806,0.0,0.0,0.0
2025-03-07T00:11:30.832068,tlv01.dnscry.pt,171,0.7660818713450293,0.0,0.0,0.0
2025-03-07T00:11:30.832068,dnspub.restena.lu,183,0.7923497267759563,0.0,0.0,0.0
2025-03-07T00:11:30.832068,www.morbitzer.de,8,0.0,1.0,0.0,0.0
2025-03-07T00:11:30.832068,dns.bitdefender.net,189,0.8042328042328042,0.0,0.0,0.0
2025-03-07T00:11:30.832068,doh.mullvad.net,203,0.7733990147783252,0.0,0.0,0.0
2025-03-07T00:11:30.832068,ns.opennameserver.org,195,0.5948717948717949,0.0,0.26153846153846155,0.0
2025-03-07T00:11:30.832068,ns4.opennameserver.org,195,0.7794871794871795,0.0,0.0,0.0
2025-03-07T00:11:30.832068,doh.ffmuc.net,166,0.8132530120481928,0.0,0.0,0.0
